period,flow,sector,hs6,primaryValue,quantity_kg
2025-10,Export,iron_steel_72,721931,3390,764
2025-10,Export,iron_steel_72,722100,561226,12121
2025-10,Export,iron_steel_72,722300,2894176,45771
2025-10,Export,iron_steel_72,722410,514077,39917
2025-10,Export,iron_steel_72,722511,57903,12458
2025-10,Export,iron_steel_72,722550,21303,2092
2025-10,Export,iron_steel_73,730110,26587,413
2025-10,Export,iron_steel_73,730120,1213738,155464
2025-10,Export,iron_steel_73,730210,65037,15062
2025-10,Export,iron_steel_73,730290,16273,4612
2025-10,Export,iron_steel_73,730300,4018,9
2025-10,Export,iron_steel_73,730419,4011212,1585520
2025-10,Export,iron_steel_73,730439,87267,15529
2025-10,Export,iron_steel_73,730512,7115,2726
2025-10,Export,iron_steel_73,730590,30049,1031
2025-10,Export,iron_steel_73,730619,6728,1149
2025-10,Export,iron_steel_73,730630,236959,64613
2025-10,Export,iron_steel_73,730721,988775,2681
2025-10,Export,iron_steel_73,730791,158421,8094
2025-10,Export,iron_steel_73,730810,14624,1740
2025-10,Export,iron_steel_73,730830,459849,20658
2025-10,Export,iron_steel_73,730840,83274,36148
2025-10,Export,iron_steel_73,730890,853557,137187
2025-10,Export,iron_steel_73,730900,2854025,108637
2025-10,Export,iron_steel_73,731010,183850,28433
2025-10,Export,iron_steel_73,731021,2566263,1283970
2025-10,Export,iron_steel_73,731029,377853,49952
2025-10,Export,iron_steel_73,731100,2462237,208210
2025-10,Export,iron_steel_73,731815,13288079,395282
2025-10,Export,iron_steel_73,731816,8284447,139361
2025-10,Export,iron_steel_73,731822,3481773,176888
2025-10,Export,iron_steel_73,731823,6670602,261241
2025-10,Export,iron_steel_73,732690,48649216,2546044
2025-11,Export,aluminum_76,760110,15111,9841
2025-11,Export,aluminum_76,760120,4758063,704401
2025-11,Export,aluminum_76,760310,596855,53945
2025-11,Export,aluminum_76,760320,75369,15843
2025-11,Export,aluminum_76,760410,67603,3522
2025-11,Export,aluminum_76,760421,170311,12233
2025-11,Export,aluminum_76,760429,5161104,287692
2025-11,Export,aluminum_76,760519,29000,6894
2025-11,Export,aluminum_76,760521,430055,0
2025-11,Export,aluminum_76,760529,46399,4854
2025-11,Export,aluminum_76,760611,161502,24228
2025-11,Export,aluminum_76,760612,6884067,367338
2025-11,Export,aluminum_76,760691,5208,220
2025-11,Export,aluminum_76,760692,114479,4937
2025-11,Export,aluminum_76,760711,101350,10230
2025-11,Export,aluminum_76,760719,267062,10662
2025-11,Export,aluminum_76,760720,1137290,113035
2025-11,Export,aluminum_76,760810,37042,2129
2025-11,Export,aluminum_76,760820,668900,71994
2025-11,Export,aluminum_76,760900,1815932,38634
2025-11,Export,aluminum_76,761010,153090,11993
2025-11,Export,aluminum_76,761290,684013,68444
2025-11,Export,aluminum_76,761300,3608559,53563
2025-11,Export,aluminum_76,761490,14678,107
2025-11,Export,aluminum_76,761610,3109731,49660
2025-11,Export,aluminum_76,761691,65122,3840
2025-11,Export,aluminum_76,761699,13437619,395998
2025-11,Export,cement_2523,250700,10046107,23314951
2025-11,Export,cement_2523,252310,26624,81000
2025-11,Export,cement_2523,252329,2765,4115
2025-11,Export,cement_2523,252390,162412,74773
2025-11,Export,fertilizers,280800,37352,9816
2025-11,Export,fertilizers,281410,11700681,21501941
2025-11,Export,fertilizers,281420,462125,245232
2025-11,Export,fertilizers,310210,578629,596283
2025-11,Export,fertilizers,310221,228353,41529
2025-11,Export,fertilizers,310229,39227,18144
2025-11,Export,fertilizers,310250,19360,4209
2025-11,Export,fertilizers,310260,111844,840000
2025-11,Export,fertilizers,310280,22691852,80303428
2025-11,Export,fertilizers,310290,38063,13300
2025-11,Export,fertilizers,310510,28454,9588
2025-11,Export,fertilizers,310520,982481,558605
2025-11,Export,fertilizers,310540,2961098,8799698
2025-11,Export,fertilizers,310590,947986,195706
2025-11,Export,iron_steel_72,260112,6644780,80057600
2025-11,Export,iron_steel_72,720211,2726,2618
2025-11,Export,iron_steel_72,720390,71624464,197000452
2025-11,Export,iron_steel_72,720510,324226,21331
2025-11,Export,iron_steel_72,720521,668974,99155
2025-11,Export,iron_steel_72,720529,785261,431202
2025-11,Export,iron_steel_72,720827,24159,21260
2025-11,Export,iron_steel_72,720836,5390,0
2025-11,Export,iron_steel_72,720851,382644,305743
2025-11,Export,iron_steel_72,720852,289651,250389
2025-11,Export,iron_steel_72,720853,4420,1179
2025-11,Export,iron_steel_72,720854,18091,16087
2025-11,Export,iron_steel_72,720890,8786,4260
2025-11,Export,iron_steel_72,720915,13091,7545
2025-11,Export,iron_steel_72,720918,63398,9875
2025-11,Export,iron_steel_72,720926,3200,2340
2025-11,Export,iron_steel_72,721020,20368,1164
2025-11,Export,iron_steel_72,721030,84202,44535
2025-11,Export,iron_steel_72,721050,23925,14687
2025-11,Export,iron_steel_72,721061,5085,102
2025-11,Export,iron_steel_72,721069,35186,23388
2025-11,Export,iron_steel_72,721070,28750,2931
2025-11,Export,iron_steel_72,721240,38690,18098
2025-11,Export,iron_steel_72,721250,126163,14465
2025-11,Export,iron_steel_72,721260,1660218,303469
2025-11,Export,iron_steel_72,721320,7674,1415
2025-11,Export,iron_steel_72,721391,5851,79
2025-11,Export,iron_steel_72,721420,8659,3498
2025-11,Export,iron_steel_72,721590,62377,8611
2025-11,Export,iron_steel_72,721610,3173,2034
2025-11,Export,iron_steel_72,721631,17670,7912
2025-11,Export,iron_steel_72,721632,19273,11553
2025-11,Export,iron_steel_72,721691,196711,66067
2025-11,Export,iron_steel_72,721699,112286,4788
2025-11,Export,iron_steel_72,721710,291735,129430
2025-11,Export,iron_steel_72,721720,3517,440
2025-11,Export,iron_steel_72,721810,549952,55687
2025-11,Export,iron_steel_72,721931,6250,208
2025-11,Export,iron_steel_72,722100,45915,1839
2025-11,Export,iron_steel_72,722300,2152854,46783
2025-11,Export,iron_steel_72,722410,169447,19585
2025-11,Export,iron_steel_72,722511,102959,62045
2025-11,Export,iron_steel_72,722550,5312,698
2025-11,Export,iron_steel_73,730110,48933,374
2025-11,Export,iron_steel_73,730120,1346902,134989
2025-11,Export,iron_steel_73,730210,118659,27538
2025-11,Export,iron_steel_73,730300,4013,10
2025-11,Export,iron_steel_73,730419,645483,757205
2025-11,Export,iron_steel_73,730439,3976,1235
2025-11,Export,iron_steel_73,730511,5113061,679994
2025-11,Export,iron_steel_73,730531,3863,0
2025-11,Export,iron_steel_73,730590,17587,97
2025-11,Export,iron_steel_73,730619,23033,520
2025-11,Export,iron_steel_73,730630,123736,33717
2025-11,Export,iron_steel_73,730721,969741,3640
2025-11,Export,iron_steel_73,730791,99133,6404
2025-11,Export,iron_steel_73,730820,73694,9858
2025-11,Export,iron_steel_73,730830,288014,24584
2025-11,Export,iron_steel_73,730840,36368,8598
2025-11,Export,iron_steel_73,730890,1366827,222418
2025-11,Export,iron_steel_73,730900,5553478,347264
2025-11,Export,iron_steel_73,731010,1249033,18139
2025-11,Export,iron_steel_73,731021,3244200,1771199
2025-11,Export,iron_steel_73,731029,261895,36047
2025-11,Export,iron_steel_73,731100,2053383,75356
2025-11,Export,iron_steel_73,731815,15835079,300965
2025-11,Export,iron_steel_73,731816,8636602,96565
2025-11,Export,iron_steel_73,731822,3719597,225532
2025-11,Export,iron_steel_73,731823,4695861,222675
2025-11,Export,iron_steel_73,732690,42211589,1598383
2025-12,Export,aluminum_76,760110,55111,23254
2025-12,Export,aluminum_76,760120,4391317,691977
2025-12,Export,aluminum_76,760310,868132,74576
2025-12,Export,aluminum_76,760320,58884,26147
2025-12,Export,aluminum_76,760410,176303,22902
2025-12,Export,aluminum_76,760421,164100,10522
2025-12,Export,aluminum_76,760429,6245958,463507
2025-12,Export,aluminum_76,760519,94936,5357
2025-12,Export,aluminum_76,760529,38990,3956
2025-12,Export,aluminum_76,760611,669872,31406
2025-12,Export,aluminum_76,760612,10614913,635626
2025-12,Export,aluminum_76,760691,676712,98266
2025-12,Export,aluminum_76,760692,109649,16263
2025-12,Export,aluminum_76,760711,158179,20889
2025-12,Export,aluminum_76,760719,448723,14733
2025-12,Export,aluminum_76,760720,864654,61120
2025-12,Export,aluminum_76,760810,10287,13
2025-12,Export,aluminum_76,760820,715252,51671
2025-12,Export,aluminum_76,760900,2070965,32126
2025-12,Export,aluminum_76,761010,14416,1147
2025-12,Export,aluminum_76,761100,17195,822
2025-12,Export,aluminum_76,761210,48163,1211
2025-12,Export,aluminum_76,761290,661809,189892
2025-12,Export,aluminum_76,761300,1802394,31359
2025-12,Export,aluminum_76,761410,58892,10196
2025-12,Export,aluminum_76,761490,43140,121
2025-12,Export,aluminum_76,761610,3928416,36615
2025-12,Export,aluminum_76,761691,105720,8091
2025-12,Export,aluminum_76,761699,16354559,424101
2025-12,Export,cement_2523,250700,11361379,29298980
2025-12,Export,cement_2523,252329,16900,30793
2025-12,Export,fertilizers,280800,68799,18586
2025-12,Export,fertilizers,281410,13010654,23811920
2025-12,Export,fertilizers,281420,466155,267648
2025-12,Export,fertilizers,310210,694546,779031
2025-12,Export,fertilizers,310221,135508,355000
2025-12,Export,fertilizers,310260,13711,38000
2025-12,Export,fertilizers,310290,106819,6100
2025-12,Export,fertilizers,310510,52162,13967
2025-12,Export,fertilizers,310520,999916,288932
2025-12,Export,fertilizers,310559,17280,3000
2025-12,Export,fertilizers,310590,669219,106007
2025-12,Export,iron_steel_72,260112,1710572,44865414
2025-12,Export,iron_steel_72,720211,2726,2618
2025-12,Export,iron_steel_72,720510,118152,18650
2025-12,Export,iron_steel_72,720521,618502,293548
2025-12,Export,iron_steel_72,720529,707477,405621
2025-12,Export,iron_steel_72,720610,45490,1002
2025-12,Export,iron_steel_72,720851,390044,278459
2025-12,Export,iron_steel_72,720852,182151,83434
2025-12,Export,iron_steel_72,720853,37992,24413
2025-12,Export,iron_steel_72,720854,23902,14241
2025-12,Export,iron_steel_72,720890,5955,2887
2025-12,Export,iron_steel_72,720915,6810,4818
2025-12,Export,iron_steel_72,721011,34450,10615
2025-12,Export,iron_steel_72,721012,101852,61820
2025-12,Export,iron_steel_72,721020,70032,2497
2025-12,Export,iron_steel_72,721049,6397,1931
2025-12,Export,iron_steel_72,721050,2550,1566
2025-12,Export,iron_steel_72,721090,208076,31317
2025-12,Export,iron_steel_72,721250,1462314,129081
2025-12,Export,iron_steel_72,721260,977924,201956
2025-12,Export,iron_steel_72,721391,5000,2
2025-12,Export,iron_steel_72,721420,5094,2705
2025-12,Export,iron_steel_72,721510,21954,6228
2025-12,Export,iron_steel_72,721550,2782,545
2025-12,Export,iron_steel_72,721590,154848,20354
2025-12,Export,iron_steel_72,721610,14344,6372
2025-12,Export,iron_steel_72,721621,9063,4315
2025-12,Export,iron_steel_72,721631,37050,14742
2025-12,Export,iron_steel_72,721632,30000,23077
2025-12,Export,iron_steel_72,721640,19545,6080
2025-12,Export,iron_steel_72,721650,5250,2659
2025-12,Export,iron_steel_72,721661,3003,485
2025-12,Export,iron_steel_72,721669,11694,3345
2025-12,Export,iron_steel_72,721691,86062,26005
2025-12,Export,iron_steel_72,721699,48226,5388
2025-12,Export,iron_steel_72,721710,362832,137791
2025-12,Export,iron_steel_72,721810,479411,37805
2025-12,Export,iron_steel_72,721931,255315,25850
2025-12,Export,iron_steel_72,722300,2349002,50664
2025-12,Export,iron_steel_72,722410,15235,540
2025-12,Export,iron_steel_72,722550,14371,2303
2025-12,Export,iron_steel_73,730110,23462,2063
2025-12,Export,iron_steel_73,730120,896552,128320
2025-12,Export,iron_steel_73,730210,169372,18206
2025-12,Export,iron_steel_73,730300,277746,8760
2025-12,Export,iron_steel_73,730419,177386,159348
2025-12,Export,iron_steel_73,730439,17180,1068
2025-12,Export,iron_steel_73,730520,100530,8008
2025-12,Export,iron_steel_73,730590,295269,5027
2025-12,Export,iron_steel_73,730619,130709,15854
2025-12,Export,iron_steel_73,730630,157435,39557
2025-12,Export,iron_steel_73,730721,981111,5129
2025-12,Export,iron_steel_73,730791,101431,5226
2025-12,Export,iron_steel_73,730830,120373,5149
2025-12,Export,iron_steel_73,730840,14530,3435
2025-12,Export,iron_steel_73,730890,1634059,207863
2025-12,Export,iron_steel_73,730900,1264626,129372
2025-12,Export,iron_steel_73,731010,433754,61296
2025-12,Export,iron_steel_73,731021,2861296,1467577
2025-12,Export,iron_steel_73,731029,3122117,111810
2025-12,Export,iron_steel_73,731100,3511920,176205
2025-12,Export,iron_steel_73,731815,16169089,532171
2025-12,Export,iron_steel_73,731816,8773966,111489
2025-12,Export,iron_steel_73,731822,2547866,163627
2025-12,Export,iron_steel_73,731823,6991633,261970
2025-12,Export,iron_steel_73,732690,39867831,1857993
2026-01,Export,aluminum_76,760110,15111,7961
2026-01,Export,aluminum_76,760120,3809278,576629
2026-01,Export,aluminum_76,760310,280472,21784
2026-01,Export,aluminum_76,760320,24421,13372
2026-01,Export,aluminum_76,760410,20155,474
2026-01,Export,aluminum_76,760421,58172,2180
2026-01,Export,aluminum_76,760429,3513873,271854
2026-01,Export,aluminum_76,760519,59534,5970
2026-01,Export,aluminum_76,760529,50296,6066
2026-01,Export,aluminum_76,760611,149011,12841
2026-01,Export,aluminum_76,760612,12116828,443579
2026-01,Export,aluminum_76,760691,30000,249
2026-01,Export,aluminum_76,760692,97655,3036
2026-01,Export,aluminum_76,760711,269892,12185
2026-01,Export,aluminum_76,760719,426714,18059
2026-01,Export,aluminum_76,760720,788159,55179
2026-01,Export,aluminum_76,760810,91451,9134
2026-01,Export,aluminum_76,760820,533056,37270
2026-01,Export,aluminum_76,760900,2441686,49351
2026-01,Export,aluminum_76,761010,40361,2510
2026-01,Export,aluminum_76,761290,455457,3329
2026-01,Export,aluminum_76,761300,1962516,39726
2026-01,Export,aluminum_76,761490,8540,934
2026-01,Export,aluminum_76,761610,5325791,28941
2026-01,Export,aluminum_76,761691,204388,14649
2026-01,Export,aluminum_76,761699,14300990,369717
2026-01,Export,cement_2523,250700,6551016,11150972
2026-01,Export,fertilizers,281410,142577,11258
2026-01,Export,fertilizers,281420,350013,196708
2026-01,Export,fertilizers,283421,7381,2824
2026-01,Export,fertilizers,310210,238527,2302000
2026-01,Export,fertilizers,310221,209150,37395
2026-01,Export,fertilizers,310260,11114,31000
2026-01,Export,fertilizers,310290,129589,34668
2026-01,Export,fertilizers,310510,10075,324
2026-01,Export,fertilizers,310520,169710,63390
2026-01,Export,fertilizers,310590,613263,118830
2026-01,Export,hydrogen_2804,280410,27269,11814
2026-01,Export,iron_steel_72,260112,6486242,78147490
2026-01,Export,iron_steel_72,720110,21525,4044
2026-01,Export,iron_steel_72,720510,107256,17188
2026-01,Export,iron_steel_72,720521,653568,264594
2026-01,Export,iron_steel_72,720529,759933,425290
2026-01,Export,iron_steel_72,720610,44027,7093
2026-01,Export,iron_steel_72,720851,21784,17268
2026-01,Export,iron_steel_72,720852,90034,56158
2026-01,Export,iron_steel_72,720853,5906,1191
2026-01,Export,iron_steel_72,720890,27555,14588
2026-01,Export,iron_steel_72,720915,9845,6959
2026-01,Export,iron_steel_72,720916,18510,13655
2026-01,Export,iron_steel_72,720917,5972,3172
2026-01,Export,iron_steel_72,720926,2665,1918
2026-01,Export,iron_steel_72,720928,55992,34622
2026-01,Export,iron_steel_72,721020,34756,2060
2026-01,Export,iron_steel_72,721049,16966,10929
2026-01,Export,iron_steel_72,721061,14777,11384
2026-01,Export,iron_steel_72,721090,25747,4371
2026-01,Export,iron_steel_72,721240,6068,150
2026-01,Export,iron_steel_72,721250,533657,45408
2026-01,Export,iron_steel_72,721260,1413969,256127
2026-01,Export,iron_steel_72,721510,5667,2706
2026-01,Export,iron_steel_72,721550,144908,54353
2026-01,Export,iron_steel_72,721590,97778,27259
2026-01,Export,iron_steel_72,721691,75213,23266
2026-01,Export,iron_steel_72,721699,176532,6779
2026-01,Export,iron_steel_72,721710,171440,59187
2026-01,Export,iron_steel_72,721810,1160333,82683
2026-01,Export,iron_steel_72,722100,93447,2008
2026-01,Export,iron_steel_72,722300,2013570,44882
2026-01,Export,iron_steel_72,722410,17250,295
2026-01,Export,iron_steel_72,722511,1414469,446149
2026-01,Export,iron_steel_73,730110,21433,306
2026-01,Export,iron_steel_73,730120,1462454,135812
2026-01,Export,iron_steel_73,730210,101963,12712
2026-01,Export,iron_steel_73,730419,70281,5075
2026-01,Export,iron_steel_73,730439,67917,16327
2026-01,Export,iron_steel_73,730590,641515,19097
2026-01,Export,iron_steel_73,730619,25612,1645
2026-01,Export,iron_steel_73,730630,170856,39639
2026-01,Export,iron_steel_73,730721,884170,3066
2026-01,Export,iron_steel_73,730791,308197,8673
2026-01,Export,iron_steel_73,730810,146226,28287
2026-01,Export,iron_steel_73,730820,53373,0
2026-01,Export,iron_steel_73,730830,41861,2045
2026-01,Export,iron_steel_73,730840,34309,8903
2026-01,Export,iron_steel_73,730890,555855,72659
2026-01,Export,iron_steel_73,730900,250928,26459
2026-01,Export,iron_steel_73,731010,262613,52950
2026-01,Export,iron_steel_73,731021,2508525,1425692
2026-01,Export,iron_steel_73,731029,476185,36670
2026-01,Export,iron_steel_73,731100,1784168,80889
2026-01,Export,iron_steel_73,731815,18354652,471126
2026-01,Export,iron_steel_73,731816,9812031,102587
2026-01,Export,iron_steel_73,731822,2954233,177617
2026-01,Export,iron_steel_73,731823,8377646,289288
2026-01,Export,iron_steel_73,732690,37283603,1551552
2026-02,Export,aluminum_76,760110,9200,4847
2026-02,Export,aluminum_76,760120,4224701,652983
2026-02,Export,aluminum_76,760310,954240,83318
2026-02,Export,aluminum_76,760320,42534,34128
2026-02,Export,aluminum_76,760410,15632,973
2026-02,Export,aluminum_76,760421,148969,7714
2026-02,Export,aluminum_76,760429,4181792,294639
2026-02,Export,aluminum_76,760529,81473,5172
2026-02,Export,aluminum_76,760611,134726,25002
2026-02,Export,aluminum_76,760612,5819481,281423
2026-02,Export,aluminum_76,760691,16600,81
2026-02,Export,aluminum_76,760692,94257,3448
2026-02,Export,aluminum_76,760711,37124,2316
2026-02,Export,aluminum_76,760719,460689,21986
2026-02,Export,aluminum_76,760720,1062959,91701
2026-02,Export,aluminum_76,760810,23750,1007
2026-02,Export,aluminum_76,760820,677472,48289
2026-02,Export,aluminum_76,760900,1800178,36607
2026-02,Export,aluminum_76,761010,44243,4050
2026-02,Export,aluminum_76,761100,16815,981
2026-02,Export,aluminum_76,761290,1608031,110854
2026-02,Export,aluminum_76,761300,2891014,41593
2026-02,Export,aluminum_76,761490,7770,11
2026-02,Export,aluminum_76,761610,4249850,25280
