period,flow,sector,partnerDesc,primaryValue,quantity_kg
2023-02,Export,aluminum_76,Barbados,775752,88972
2023-02,Export,aluminum_76,Belgium,4234409,197862
2023-02,Export,aluminum_76,Belize,43395,5528
2023-02,Export,aluminum_76,Bermuda,160248,24147
2023-02,Export,aluminum_76,Bolivia,17527,2128
2023-02,Export,aluminum_76,Bosnia And Herzegovina,10484,45
2023-02,Export,aluminum_76,Brazil,7559590,510340
2023-02,Export,aluminum_76,British Virgin Islands,40344,2746
2023-02,Export,aluminum_76,Brunei,2591,42
2023-02,Export,aluminum_76,Bulgaria,17396,1518
2023-02,Export,aluminum_76,Cacm,5384210,478233
2023-02,Export,aluminum_76,Cambodia,21149,2044
2023-02,Export,aluminum_76,Canada,235213755,140302
2023-02,Export,aluminum_76,Cayman Islands,740202,50448
2023-02,Export,aluminum_76,Chile,686707,64221
2023-02,Export,aluminum_76,China,13970422,1397139
2023-02,Export,aluminum_76,Colombia,665553,49365
2023-02,Export,aluminum_76,Costa Rica,3329465,193736
2023-02,Export,aluminum_76,Curacao,189141,22496
2023-02,Export,aluminum_76,Cyprus,2908,73
2023-02,Export,aluminum_76,Czech Republic,999146,57546
2023-02,Export,aluminum_76,Denmark,136988,5306
2023-02,Export,aluminum_76,Djibouti,64784,10848
2023-02,Export,aluminum_76,Dominica,32927,5278
2023-02,Export,aluminum_76,Dominican Republic,2851931,343132
2023-02,Export,aluminum_76,Ecuador,249257,34774
2023-02,Export,aluminum_76,Egypt,998467,34555
2023-02,Export,aluminum_76,El Salvador,1051090,178733
2023-02,Export,aluminum_76,Estonia,19074,132
2023-02,Export,aluminum_76,Ethiopia,43410,1060
2023-02,Export,aluminum_76,Fiji,10213,991
2023-02,Export,aluminum_76,Finland,178201,6578
2023-02,Export,aluminum_76,France,13486887,817310
2023-02,Export,aluminum_76,French Polynesia,22032,670
2023-02,Export,aluminum_76,Gabon,3194,8
2023-02,Export,aluminum_76,Georgia,10055,89
2023-02,Export,aluminum_76,Germany,14225814,976383
2023-02,Export,aluminum_76,Ghana,17027,278
2023-02,Export,aluminum_76,Greece,58448,3734
2023-02,Export,aluminum_76,Grenada,88864,7036
2023-02,Export,aluminum_76,Guatemala,490695,56223
2023-02,Export,aluminum_76,Guyana,34671,2654
2023-02,Export,aluminum_76,Haiti,16321,1227
2023-02,Export,aluminum_76,Honduras,372702,36858
2023-02,Export,aluminum_76,Hong Kong,1362878,64641
2023-02,Export,aluminum_76,Hungary,274202,7094
2023-02,Export,aluminum_76,Iceland,21676,104
2023-02,Export,aluminum_76,India,5813828,550815
2023-02,Export,aluminum_76,Indonesia,1614127,79074
2023-02,Export,aluminum_76,Iran,16200,196
2023-02,Export,aluminum_76,Iraq,64807,232
2023-02,Export,aluminum_76,Ireland,3282768,203476
2023-02,Export,aluminum_76,Israel,4341406,446709
2023-02,Export,aluminum_76,Italy,4236510,251445
2023-02,Export,aluminum_76,Jamaica,987401,95699
2023-02,Export,aluminum_76,Japan,17914405,1364350
2023-02,Export,aluminum_76,Jordan,40715,740
2023-02,Export,aluminum_76,Kenya,3636,38
2023-02,Export,aluminum_76,Kosovo,12843,31
2023-02,Export,aluminum_76,Kuwait,132229,14072
2023-02,Export,aluminum_76,Kyrgyzstan,3570,1
2023-02,Export,aluminum_76,Latvia,91208,1466
2023-02,Export,aluminum_76,Lebanon,12190,565
2023-02,Export,aluminum_76,Libya,2954,82
2023-02,Export,aluminum_76,Lithuania,32114,7377
2023-02,Export,aluminum_76,Luxembourg,35770,692
2023-02,Export,aluminum_76,Malaysia,33136716,12863237
2023-02,Export,aluminum_76,Maldives,22785,536
2023-02,Export,aluminum_76,Malta,32005,366
2023-02,Export,aluminum_76,Marshall Islands,53601,4045
2023-02,Export,aluminum_76,Martinique,34926,1276
2023-02,Export,aluminum_76,Mexico,314978586,132575
2023-02,Export,aluminum_76,Micronesia,42300,2405
2023-02,Export,aluminum_76,Montserrat,3098,462
2023-02,Export,aluminum_76,Morocco,133338,2721
2023-02,Export,aluminum_76,Nepal,7415,1
2023-02,Export,aluminum_76,Netherlands,4436574,234289
2023-02,Export,aluminum_76,New Caledonia,2729,1
2023-02,Export,aluminum_76,New Zealand,1723210,182836
2023-02,Export,aluminum_76,Nicaragua,140258,12683
2023-02,Export,aluminum_76,Nigeria,99921,2283
2023-02,Export,aluminum_76,Norway,230778,11106
2023-02,Export,aluminum_76,Oman,151491,2121
2023-02,Export,aluminum_76,Pakistan,371361,73466
2023-02,Export,aluminum_76,Panama,328311,23612
2023-02,Export,aluminum_76,Paraguay,24819,841
2023-02,Export,aluminum_76,Peru,1383698,223583
2023-02,Export,aluminum_76,Philippines,653089,65635
2023-02,Export,aluminum_76,Poland,3630808,208834
2023-02,Export,aluminum_76,Portugal,95087,1113
2023-02,Export,aluminum_76,Qatar,169990,4327
2023-02,Export,aluminum_76,Rep. of Korea,17304473,1968898
2023-02,Export,aluminum_76,Romania,578708,89034
2023-02,Export,aluminum_76,Russian Federation,55625,2217
2023-02,Export,aluminum_76,Saudi Arabia,1397280,46954
2023-02,Export,aluminum_76,Senegal,2850,66
2023-02,Export,aluminum_76,Serbia,30433,250
2023-02,Export,aluminum_76,Singapore,9467641,368361
2023-02,Export,aluminum_76,Sint Maarten,45563,12800
2023-02,Export,aluminum_76,Slovakia,57591,1248
2023-02,Export,aluminum_76,Slovenia,4820,72
2023-02,Export,aluminum_76,South Africa,264166,12878
2023-02,Export,aluminum_76,Spain,2063432,85016
2023-02,Export,aluminum_76,Sri Lanka,14456,93
2023-02,Export,aluminum_76,St Kitts And Nevis,118399,10503
2023-02,Export,aluminum_76,St Lucia,105988,12656
2023-02,Export,aluminum_76,St Vincent And The Grenadines,30369,3752
2023-02,Export,aluminum_76,Suriname,15203,166
2023-02,Export,aluminum_76,Sweden,250771,14262
2023-02,Export,aluminum_76,Switzerland,1015306,38669
2023-02,Export,aluminum_76,Taiwan,5494498,465379
2023-02,Export,aluminum_76,Tanzania,6624,59
2023-02,Export,aluminum_76,Thailand,5556132,1077479
2023-02,Export,aluminum_76,Trinidad And Tobago,630305,108041
2023-02,Export,aluminum_76,Tunisia,22171,73
2023-02,Export,aluminum_76,Turks And Caicos Islands,513055,63402
2023-02,Export,aluminum_76,Türkiye,4070481,341550
2023-02,Export,aluminum_76,Uganda,8330,2
2023-02,Export,aluminum_76,Ukraine,74809,1139
2023-02,Export,aluminum_76,United Arab Emirates,1975888,176812
2023-02,Export,aluminum_76,United Kingdom,18343375,923344
2023-02,Export,aluminum_76,Uruguay,98808,7778
2023-02,Export,aluminum_76,Uzbekistan,30593,529
2023-02,Export,aluminum_76,Venezuela,227557,30550
2023-02,Export,aluminum_76,Viet Nam,993307,130080
2023-02,Export,aluminum_76,Zambia,8387,491
2023-02,Export,cement_2523,Algeria,37921,35733
2023-02,Export,cement_2523,Anguilla,10497,41958
2023-02,Export,cement_2523,Antigua And Barbuda,14412,14519
2023-02,Export,cement_2523,Argentina,490439,655968
2023-02,Export,cement_2523,Aruba,5093,9224
2023-02,Export,cement_2523,Australia,294088,435961
2023-02,Export,cement_2523,Bahamas,930039,3491914
2023-02,Export,cement_2523,Barbados,22032,26310
2023-02,Export,cement_2523,Belgium,2554055,8004328
2023-02,Export,cement_2523,Belize,4040,1025
2023-02,Export,cement_2523,Bermuda,30598,162496
2023-02,Export,cement_2523,Bolivia,19440,24000
2023-02,Export,cement_2523,Brazil,1723614,2548267
2023-02,Export,cement_2523,British Virgin Islands,149347,956735
2023-02,Export,cement_2523,Cacm,821166,1532863
2023-02,Export,cement_2523,Canada,12523081,12237784
2023-02,Export,cement_2523,Cayman Islands,11403,39838
2023-02,Export,cement_2523,Chile,500637,841240
2023-02,Export,cement_2523,China,6159961,21726231
2023-02,Export,cement_2523,Colombia,457699,943299
2023-02,Export,cement_2523,Costa Rica,468254,558693
2023-02,Export,cement_2523,Curacao,17224,10179
2023-02,Export,cement_2523,Dominican Republic,717385,901595
2023-02,Export,cement_2523,Ecuador,299013,490382
2023-02,Export,cement_2523,Egypt,193693,345309
2023-02,Export,cement_2523,El Salvador,82000,109379
2023-02,Export,cement_2523,Finland,5429577,17205746
2023-02,Export,cement_2523,France,519499,612383
2023-02,Export,cement_2523,Germany,1311752,2706081
2023-02,Export,cement_2523,Greece,26735,40800
2023-02,Export,cement_2523,Guatemala,110381,642382
2023-02,Export,cement_2523,Guyana,35415,95303
2023-02,Export,cement_2523,Honduras,98233,115822
2023-02,Export,cement_2523,Hong Kong,2976,1025
2023-02,Export,cement_2523,India,3033731,7720810
2023-02,Export,cement_2523,Indonesia,225852,535912
2023-02,Export,cement_2523,Israel,177672,156199
2023-02,Export,cement_2523,Italy,1465380,2000207
2023-02,Export,cement_2523,Jamaica,70757,69775
2023-02,Export,cement_2523,Japan,5011283,14599146
2023-02,Export,cement_2523,Kenya,34400,45190
2023-02,Export,cement_2523,Kuwait,14359,14043
2023-02,Export,cement_2523,Latvia,12201,39206
2023-02,Export,cement_2523,Malaysia,655659,2185026
2023-02,Export,cement_2523,Mexico,6274312,2736983
2023-02,Export,cement_2523,Micronesia,59065,101479
2023-02,Export,cement_2523,Morocco,25335,22869
2023-02,Export,cement_2523,Nepal,23894,52197
2023-02,Export,cement_2523,Netherlands,34924,56646
2023-02,Export,cement_2523,New Zealand,179365,286340
2023-02,Export,cement_2523,Nicaragua,62298,106587
2023-02,Export,cement_2523,Norway,45150,43704
2023-02,Export,cement_2523,Panama,64595,61193
2023-02,Export,cement_2523,Peru,76650,109200
2023-02,Export,cement_2523,Philippines,53738,140126
2023-02,Export,cement_2523,Poland,49908,58328
2023-02,Export,cement_2523,Rep. of Korea,2048907,5169286
2023-02,Export,cement_2523,Saudi Arabia,37954,87309
2023-02,Export,cement_2523,Singapore,57237,65651
2023-02,Export,cement_2523,South Africa,159409,154090
2023-02,Export,cement_2523,Spain,376684,578970
2023-02,Export,cement_2523,St Kitts And Nevis,4365,3266
2023-02,Export,cement_2523,St Vincent And The Grenadines,5432,13047
2023-02,Export,cement_2523,Sweden,1630004,3371548
2023-02,Export,cement_2523,Switzerland,145970,253082
2023-02,Export,cement_2523,Taiwan,2009103,7463277
2023-02,Export,cement_2523,Thailand,892764,1600521
2023-02,Export,cement_2523,Trinidad And Tobago,20318,7046
2023-02,Export,cement_2523,Turks And Caicos Islands,21948,38045
2023-02,Export,cement_2523,Türkiye,359139,697197
2023-02,Export,cement_2523,United Arab Emirates,33439,39463
2023-02,Export,cement_2523,United Kingdom,1333276,2151680
2023-02,Export,cement_2523,Uruguay,28581,36617
2023-02,Export,cement_2523,Venezuela,254487,436650
2023-02,Export,cement_2523,Viet Nam,93031,194344
2023-02,Export,fertilizers,Algeria,18360,20200
2023-02,Export,fertilizers,Anguilla,9203,12000
2023-02,Export,fertilizers,Antigua And Barbuda,14700,7000
2023-02,Export,fertilizers,Argentina,13504459,35373829
2023-02,Export,fertilizers,Australia,8781170,24230854
2023-02,Export,fertilizers,Austria,50288,0
2023-02,Export,fertilizers,Bahamas,424128,115759
2023-02,Export,fertilizers,Barbados,1464854,74222
2023-02,Export,fertilizers,Belgium,15947651,37529748
2023-02,Export,fertilizers,Bermuda,102432,32640
2023-02,Export,fertilizers,Brazil,82618284,134983524
2023-02,Export,fertilizers,British Virgin Islands,9800,3225
2023-02,Export,fertilizers,Bulgaria,39090,17000
2023-02,Export,fertilizers,Cacm,9508246,13651372
2023-02,Export,fertilizers,Canada,185768303,3823
2023-02,Export,fertilizers,Cayman Islands,18766,4563
2023-02,Export,fertilizers,Chile,10351532,15059427
2023-02,Export,fertilizers,China,9435019,15128151
2023-02,Export,fertilizers,Colombia,11081136,17552296
2023-02,Export,fertilizers,Costa Rica,793018,1102765
2023-02,Export,fertilizers,Curacao,2587,1340
2023-02,Export,fertilizers,Czech Republic,21894,1000
2023-02,Export,fertilizers,Denmark,17843,6364
2023-02,Export,fertilizers,Dominican Republic,2869836,7282681
2023-02,Export,fertilizers,Ecuador,270894,182242
2023-02,Export,fertilizers,Egypt,259147,98770
2023-02,Export,fertilizers,France,29055486,59028148
2023-02,Export,fertilizers,French Polynesia,18988,3347
2023-02,Export,fertilizers,Germany,3266193,5629417
2023-02,Export,fertilizers,Greece,258462,51523
2023-02,Export,fertilizers,Guatemala,1789872,2267685
2023-02,Export,fertilizers,Guyana,54015,15061
2023-02,Export,fertilizers,Haiti,52848,25218
2023-02,Export,fertilizers,Honduras,6872870,10266922
2023-02,Export,fertilizers,Hong Kong,30723,5694
2023-02,Export,fertilizers,India,530368,317686
2023-02,Export,fertilizers,Indonesia,141414,254000
2023-02,Export,fertilizers,Iran,448354,147324
2023-02,Export,fertilizers,Ireland,164182,90346
2023-02,Export,fertilizers,Israel,62262,13008
2023-02,Export,fertilizers,Italy,184280,58857
2023-02,Export,fertilizers,Jamaica,101380,101235
2023-02,Export,fertilizers,Japan,793080,573005
2023-02,Export,fertilizers,Kuwait,3470,3000
2023-02,Export,fertilizers,Lebanon,72897,19168
2023-02,Export,fertilizers,Lithuania,438356,395000
2023-02,Export,fertilizers,Malaysia,1027285,645456
2023-02,Export,fertilizers,Mexico,35867659,22075000
2023-02,Export,fertilizers,Morocco,22682,17000
2023-02,Export,fertilizers,Netherlands,568855,419986
2023-02,Export,fertilizers,Nicaragua,52486,14000
2023-02,Export,fertilizers,Norway,5197608,9000000
2023-02,Export,fertilizers,Oman,21316,16695
2023-02,Export,fertilizers,Pakistan,93822,71299
2023-02,Export,fertilizers,Panama,964890,1444935
2023-02,Export,fertilizers,Paraguay,11774,1274
2023-02,Export,fertilizers,Peru,3685957,17663940
2023-02,Export,fertilizers,Philippines,206169,52177
2023-02,Export,fertilizers,Poland,320762,211421
2023-02,Export,fertilizers,Rep. of Korea,719158,260272
2023-02,Export,fertilizers,Romania,109380,56180
2023-02,Export,fertilizers,Saudi Arabia,15625,1040
2023-02,Export,fertilizers,Singapore,134552,55997
2023-02,Export,fertilizers,Slovenia,2650,1000
2023-02,Export,fertilizers,South Africa,482918,345091
2023-02,Export,fertilizers,Spain,2472228,12613700
2023-02,Export,fertilizers,St Kitts And Nevis,16773,5165
2023-02,Export,fertilizers,St Lucia,19404,20003
2023-02,Export,fertilizers,St Vincent And The Grenadines,22829,23464
2023-02,Export,fertilizers,Sweden,24500,72363
2023-02,Export,fertilizers,Taiwan,198971,109822
2023-02,Export,fertilizers,Thailand,444136,228333
2023-02,Export,fertilizers,Trinidad And Tobago,47825,38157
2023-02,Export,fertilizers,Turks And Caicos Islands,72924,51864
2023-02,Export,fertilizers,Türkiye,979897,336014
2023-02,Export,fertilizers,Ukraine,246637,20269
2023-02,Export,fertilizers,United Arab Emirates,79501,6083
2023-02,Export,fertilizers,United Kingdom,2062301,10766733
2023-02,Export,fertilizers,Uruguay,173174,42449
2023-02,Export,fertilizers,Viet Nam,590287,282245
2023-02,Export,hydrogen_2804,Azerbaijan,3600,13
2023-02,Export,hydrogen_2804,Cacm,19130,612
2023-02,Export,hydrogen_2804,Canada,437945,0
2023-02,Export,hydrogen_2804,El Salvador,19130,612
2023-02,Export,hydrogen_2804,Israel,2559,457
2023-02,Export,hydrogen_2804,Jamaica,17155,17155
2023-02,Export,hydrogen_2804,Mexico,420797,0
2023-02,Export,hydrogen_2804,Rep. of Korea,10288,13040
2023-02,Export,iron_steel_72,Anguilla,27378,38135
2023-02,Export,iron_steel_72,Antigua And Barbuda,248266,183020
2023-02,Export,iron_steel_72,Argentina,108599,38796
2023-02,Export,iron_steel_72,Aruba,184306,169678
2023-02,Export,iron_steel_72,Australia,188727,35638
2023-02,Export,iron_steel_72,Austria,652036,93087
2023-02,Export,iron_steel_72,Bahamas,622028,503023
2023-02,Export,iron_steel_72,Bangladesh,142470,219547
2023-02,Export,iron_steel_72,Barbados,190072,69661
2023-02,Export,iron_steel_72,Belgium,5578309,15111697
2023-02,Export,iron_steel_72,Belize,21512,4819
2023-02,Export,iron_steel_72,Bermuda,128055,177162
2023-02,Export,iron_steel_72,Bolivia,3360,231
2023-02,Export,iron_steel_72,Bosnia And Herzegovina,31607,32297
2023-02,Export,iron_steel_72,Brazil,3066049,936654
2023-02,Export,iron_steel_72,British Virgin Islands,22687,28718
2023-02,Export,iron_steel_72,Bulgaria,5240,46
2023-02,Export,iron_steel_72,Cacm,3455640,475563
2023-02,Export,iron_steel_72,Canada,274350009,125735476
2023-02,Export,iron_steel_72,Cayman Islands,190182,63144
2023-02,Export,iron_steel_72,Chile,98631,81492
2023-02,Export,iron_steel_72,China,8800799,2188547
2023-02,Export,iron_steel_72,Colombia,570240,346905
2023-02,Export,iron_steel_72,Costa Rica,3268407,342951
2023-02,Export,iron_steel_72,Curacao,134571,103984
2023-02,Export,iron_steel_72,Czech Republic,41162,6134
2023-02,Export,iron_steel_72,Denmark,349252,22645
2023-02,Export,iron_steel_72,Dominican Republic,2138865,1025682
2023-02,Export,iron_steel_72,Ecuador,82793,87590
2023-02,Export,iron_steel_72,Egypt,3808,3692
2023-02,Export,iron_steel_72,El Salvador,138839,128058
2023-02,Export,iron_steel_72,Finland,38184,685
2023-02,Export,iron_steel_72,France,8046124,20072418
2023-02,Export,iron_steel_72,Gabon,10434,839
2023-02,Export,iron_steel_72,Germany,3467418,789744
2023-02,Export,iron_steel_72,Guatemala,16913,1638
2023-02,Export,iron_steel_72,Guyana,30790,9349
2023-02,Export,iron_steel_72,Haiti,159704,77031
2023-02,Export,iron_steel_72,Honduras,22481,2439
2023-02,Export,iron_steel_72,Hong Kong,235129,274369
2023-02,Export,iron_steel_72,Hungary,111905,14357
2023-02,Export,iron_steel_72,India,2215612,1899152
2023-02,Export,iron_steel_72,Indonesia,66270,6075
2023-02,Export,iron_steel_72,Ireland,1492225,77388
2023-02,Export,iron_steel_72,Israel,210884,33808
2023-02,Export,iron_steel_72,Italy,2414171,678412
2023-02,Export,iron_steel_72,Jamaica,31626,30066
2023-02,Export,iron_steel_72,Japan,2145311,1336775
2023-02,Export,iron_steel_72,Jordan,164731,158036
2023-02,Export,iron_steel_72,Kazakhstan,3444,30
2023-02,Export,iron_steel_72,Kuwait,3623,921
2023-02,Export,iron_steel_72,Macedonia,33365,604
2023-02,Export,iron_steel_72,Malaysia,560451,107077
2023-02,Export,iron_steel_72,Mali,20535,20922
2023-02,Export,iron_steel_72,Martinique,2865,698
2023-02,Export,iron_steel_72,Mexico,298258999,74132394
2023-02,Export,iron_steel_72,Netherlands,8929072,99530711
2023-02,Export,iron_steel_72,New Zealand,259437,66750
2023-02,Export,iron_steel_72,Nicaragua,9000,477
2023-02,Export,iron_steel_72,Norway,4240,123
2023-02,Export,iron_steel_72,Pakistan,47729,63291
2023-02,Export,iron_steel_72,Panama,264159,108405
2023-02,Export,iron_steel_72,Peru,169778,235980
2023-02,Export,iron_steel_72,Philippines,315855,382450
2023-02,Export,iron_steel_72,Poland,1972288,152049
2023-02,Export,iron_steel_72,Qatar,3709,48
2023-02,Export,iron_steel_72,Rep. of Korea,2330182,829154
2023-02,Export,iron_steel_72,Romania,201649,66390
2023-02,Export,iron_steel_72,Russian Federation,2763,115
2023-02,Export,iron_steel_72,Saudi Arabia,14860,122
2023-02,Export,iron_steel_72,Senegal,6891,1308
2023-02,Export,iron_steel_72,Singapore,1000933,646721
2023-02,Export,iron_steel_72,Slovakia,145041,19069
2023-02,Export,iron_steel_72,South Africa,18775,4584
2023-02,Export,iron_steel_72,Spain,5435279,15173439
2023-02,Export,iron_steel_72,St Kitts And Nevis,15866,2443
2023-02,Export,iron_steel_72,St Lucia,25296,26440
2023-02,Export,iron_steel_72,Suriname,1092769,204047
2023-02,Export,iron_steel_72,Sweden,755876,59891
2023-02,Export,iron_steel_72,Switzerland,197198,49251
2023-02,Export,iron_steel_72,Taiwan,2782061,466133
2023-02,Export,iron_steel_72,Thailand,407218,303333
2023-02,Export,iron_steel_72,Trinidad And Tobago,225089,68142
2023-02,Export,iron_steel_72,Tunisia,46595,0
2023-02,Export,iron_steel_72,Turks And Caicos Islands,71300,54817
2023-02,Export,iron_steel_72,Türkiye,799369,466742
2023-02,Export,iron_steel_72,United Arab Emirates,2271799,1034553
2023-02,Export,iron_steel_72,United Kingdom,2037481,538775
2023-02,Export,iron_steel_72,Viet Nam,1352642,405254
